,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
114,dapat barang hampir expired beli november expired januari saya tidak membuat video unboxing karena sudah kali belanja tidak bermasalah karena ini juga official store avoskin juga bisa dilihat bagaimana store lepas tanggung jawab dari chat yang saya dan adminnya bagi yang mau beli pikir pikir lagi ya terus terang kalau saya kapok beli avoskin saatnya beralih ke merk lain yg lebih mengutamakan kualitas produk yg dijual kepada pelanggan bukan semata mata cari untung kalau di review bisa bintang saya akan pilih bintang,dapat barang hampir expired beli november expired januari saya tidak membuat video unboxing karena sudah kali belanja tidak bermasalah karena ini juga official store avoskin juga bisa dilihat bagaimana store lepas tanggung jawab dari chat yang saya dan adminnya bagi yang mau beli pikir pikir lagi ya terus terang kalau saya kapok beli avoskin saatnya beralih ke merk lain yang lebih mengutamakan kualitas produk yang dijual kepada pelanggan bukan semata mata cari untung kalau di review bisa bintang saya akan pilih bintang,"['dapat', 'barang', 'hampir', 'expired', 'beli', 'november', 'expired', 'januari', 'saya', 'tidak', 'membuat', 'video', 'unboxing', 'karena', 'sudah', 'kali', 'belanja', 'tidak', 'bermasalah', 'karena', 'ini', 'juga', 'official', 'store', 'avoskin', 'juga', 'bisa', 'dilihat', 'bagaimana', 'store', 'lepas', 'tanggung', 'jawab', 'dari', 'chat', 'yang', 'saya', 'dan', 'adminnya', 'bagi', 'yang', 'mau', 'beli', 'pikir', 'pikir', 'lagi', 'ya', 'terus', 'terang', 'kalau', 'saya', 'kapok', 'beli', 'avoskin', 'saatnya', 'beralih', 'ke', 'merk', 'lain', 'yang', 'lebih', 'mengutamakan', 'kualitas', 'produk', 'yang', 'dijual', 'kepada', 'pelanggan', 'bukan', 'semata', 'mata', 'cari', 'untung', 'kalau', 'di', 'review', 'bisa', 'bintang', 'saya', 'akan', 'pilih', 'bintang']","['barang', 'expired', 'beli', 'november', 'expired', 'januari', 'video', 'unboxing', 'kali', 'belanja', 'bermasalah', 'official', 'store', 'avoskin', 'store', 'lepas', 'tanggung', 'chat', 'adminnya', 'beli', 'pikir', 'pikir', 'ya', 'terang', 'kapok', 'beli', 'avoskin', 'beralih', 'merk', 'mengutamakan', 'kualitas', 'produk', 'dijual', 'pelanggan', 'mata', 'cari', 'untung', 'review', 'bintang', 'pilih', 'bintang']","['barang', 'expired', 'beli', 'november', 'expired', 'januari', 'video', 'unboxing', 'kali', 'belanja', 'masalah', 'official', 'store', 'avoskin', 'store', 'lepas', 'tanggung', 'chat', 'adminnya', 'beli', 'pikir', 'pikir', 'ya', 'terang', 'kapok', 'beli', 'avoskin', 'alih', 'merk', 'utama', 'kualitas', 'produk', 'jual', 'langgan', 'mata', 'cari', 'untung', 'review', 'bintang', 'pilih', 'bintang']"
115,sabun mukanya lebih encer dan warnanya agak kuning,sabun mukanya lebih encer dan warnanya agak kuning,"['sabun', 'mukanya', 'lebih', 'encer', 'dan', 'warnanya', 'agak', 'kuning']","['sabun', 'mukanya', 'encer', 'warnanya', 'kuning']","['sabun', 'muka', 'encer', 'warna', 'kuning']"
116,udah bertahun pake avoskin karena cocok banget tapi baru pertama ini beli online pas dateng cuma botol doang pengecekkan barang sebelum dikirim kurang beli botol botolnya tumpah tidak bersisa botol tidak pecah hanya tidak rapat penutupnya minta tolong pengecekkannya diperbaiki dong avoskin aku lihat ini udah kasus kesekian kalinya,sudah bertahun pakai avoskin karena cocok banget tapi baru pertama ini beli online pas datang cuma botol doang pengecekkan barang sebelum dikirim kurang beli botol botolnya tumpah tidak bersisa botol tidak pecah hanya tidak rapat penutupnya meminta tolong pengecekkannya diperbaiki dong avoskin aku lihat ini sudah kasus kesekian kalinya,"['sudah', 'bertahun', 'pakai', 'avoskin', 'karena', 'cocok', 'banget', 'tapi', 'baru', 'pertama', 'ini', 'beli', 'online', 'pas', 'datang', 'cuma', 'botol', 'doang', 'pengecekkan', 'barang', 'sebelum', 'dikirim', 'kurang', 'beli', 'botol', 'botolnya', 'tumpah', 'tidak', 'bersisa', 'botol', 'tidak', 'pecah', 'hanya', 'tidak', 'rapat', 'penutupnya', 'meminta', 'tolong', 'pengecekkannya', 'diperbaiki', 'dong', 'avoskin', 'aku', 'lihat', 'ini', 'sudah', 'kasus', 'kesekian', 'kalinya']","['bertahun', 'pakai', 'avoskin', 'cocok', 'banget', 'beli', 'online', 'pas', 'botol', 'doang', 'pengecekkan', 'barang', 'dikirim', 'beli', 'botol', 'botolnya', 'tumpah', 'bersisa', 'botol', 'pecah', 'rapat', 'penutupnya', 'tolong', 'pengecekkannya', 'diperbaiki', 'avoskin', 'lihat', 'kesekian', 'kalinya']","['tahun', 'pakai', 'avoskin', 'cocok', 'banget', 'beli', 'online', 'pas', 'botol', 'doang', 'ecek', 'barang', 'kirim', 'beli', 'botol', 'botol', 'tumpah', 'sisa', 'botol', 'pecah', 'rapat', 'tutup', 'tolong', 'ecek', 'baik', 'avoskin', 'lihat', 'sekian', 'kali']"
117,serum yang dikirim kyknya udah rusak karena ada endapan di bawahnya dan bikin breakout,serum yang dikirim kayaknya sudah rusak karena ada endapan di bawahnya dan bikin breakout,"['serum', 'yang', 'dikirim', 'kayaknya', 'sudah', 'rusak', 'karena', 'ada', 'endapan', 'di', 'bawahnya', 'dan', 'bikin', 'breakout']","['serum', 'dikirim', 'kayaknya', 'rusak', 'endapan', 'bawahnya', 'bikin', 'breakout']","['serum', 'kirim', 'kayak', 'rusak', 'endap', 'bawah', 'bikin', 'breakout']"
118,beli lagi khusus buat kasi review yang sesuai jangan percaya aja meski official store beli serum cuma di kirim lihat dari bukti bentuk kotak saja sudah jelas isi nya serum atau serum pihak avoskin pasti paham la tapi tidak mau tanggung jawab karena alasan sudah lewat waktu padahal sudah tau memang kurang kirim mau untung juga gak gitu kali caranya,beli lagi khusus buat kasih review yang sesuai jangan percaya saja meski official store beli serum cuma di kirim lihat dari bukti bentuk kotak saja sudah jelas isi nya serum atau serum pihak avoskin pasti paham lah tapi tidak mau tanggung jawab karena alasan sudah lewat waktu padahal sudah tau memang kurang kirim mau untung juga enggak begitu kali caranya,"['beli', 'lagi', 'khusus', 'buat', 'kasih', 'review', 'yang', 'sesuai', 'jangan', 'percaya', 'saja', 'meski', 'official', 'store', 'beli', 'serum', 'cuma', 'di', 'kirim', 'lihat', 'dari', 'bukti', 'bentuk', 'kotak', 'saja', 'sudah', 'jelas', 'isi', 'nya', 'serum', 'atau', 'serum', 'pihak', 'avoskin', 'pasti', 'paham', 'lah', 'tapi', 'tidak', 'mau', 'tanggung', 'jawab', 'karena', 'alasan', 'sudah', 'lewat', 'waktu', 'padahal', 'sudah', 'tau', 'memang', 'kurang', 'kirim', 'mau', 'untung', 'juga', 'enggak', 'begitu', 'kali', 'caranya']","['beli', 'khusus', 'kasih', 'review', 'sesuai', 'percaya', 'official', 'store', 'beli', 'serum', 'kirim', 'lihat', 'bukti', 'bentuk', 'kotak', 'isi', 'nya', 'serum', 'serum', 'avoskin', 'paham', 'tanggung', 'alasan', 'tau', 'kirim', 'untung', 'kali']","['beli', 'khusus', 'kasih', 'review', 'sesuai', 'percaya', 'official', 'store', 'beli', 'serum', 'kirim', 'lihat', 'bukti', 'bentuk', 'kotak', 'isi', 'nya', 'serum', 'serum', 'avoskin', 'paham', 'tanggung', 'alas', 'tau', 'kirim', 'untung', 'kali']"
119,dus tidak ada isinya,dus tidak ada isinya,"['dus', 'tidak', 'ada', 'isinya']","['dus', 'isinya']","['dus', 'isi']"
120,sunscreen blepotan keluar dr tube sebaiknya tube di seal,sunscreen blepotan keluar dari tube sebaiknya tube di seal,"['sunscreen', 'blepotan', 'keluar', 'dari', 'tube', 'sebaiknya', 'tube', 'di', 'seal']","['sunscreen', 'blepotan', 'tube', 'tube', 'seal']","['sunscreen', 'blepot', 'tube', 'tube', 'seal']"
121,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,warnanya keruh banyak gelembungnya terus baunya aneh itu gapapakah sumpah avoskin kali ini mengecewakan,"['warnanya', 'keruh', 'banyak', 'gelembungnya', 'terus', 'baunya', 'aneh', 'itu', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'ini', 'mengecewakan']","['warnanya', 'keruh', 'gelembungnya', 'baunya', 'aneh', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'mengecewakan']","['warna', 'keruh', 'gelembung', 'bau', 'aneh', 'gapapakah', 'sumpah', 'avoskin', 'kali', 'kecewa']"
122,baru kali ini biasa nya beli ini baik ajah,baru kali ini biasa nya beli ini baik saja,"['baru', 'kali', 'ini', 'biasa', 'nya', 'beli', 'ini', 'baik', 'saja']","['kali', 'nya', 'beli']","['kali', 'nya', 'beli']"
123,pembelian kedua kenapa dapet barang kek gini yaa apa karna barang sale encer banget creamnya udah coba masukin kulkas tapi tetep gini aman ga ya tetep dipakenya,pembelian kedua kenapa dapat barang kayak begini ya apa karena barang sale encer banget creamnya sudah coba memasuki kulkas tapi tetap begini aman enggak ya tetap dipakai,"['pembelian', 'kedua', 'kenapa', 'dapat', 'barang', 'kayak', 'begini', 'ya', 'apa', 'karena', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'sudah', 'coba', 'memasuki', 'kulkas', 'tapi', 'tetap', 'begini', 'aman', 'enggak', 'ya', 'tetap', 'dipakai']","['pembelian', 'barang', 'kayak', 'ya', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'coba', 'memasuki', 'kulkas', 'aman', 'ya', 'dipakai']","['beli', 'barang', 'kayak', 'ya', 'barang', 'sale', 'encer', 'banget', 'creamnya', 'coba', 'pasuk', 'kulkas', 'aman', 'ya', 'pakai']"
124,isinya kosong pertama kali beli barang begini karena officialnya store jdi gak buat video dari barang barang isinya kosong,isinya kosong pertama kali beli barang begini karena officialnya store jadi enggak buat video dari barang barang isinya kosong,"['isinya', 'kosong', 'pertama', 'kali', 'beli', 'barang', 'begini', 'karena', 'officialnya', 'store', 'jadi', 'enggak', 'buat', 'video', 'dari', 'barang', 'barang', 'isinya', 'kosong']","['isinya', 'kosong', 'kali', 'beli', 'barang', 'officialnya', 'store', 'video', 'barang', 'barang', 'isinya', 'kosong']","['isi', 'kosong', 'kali', 'beli', 'barang', 'officialnya', 'store', 'video', 'barang', 'barang', 'isi', 'kosong']"
125,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya gini di kulit saya ya,hmm agak ragu dengan produk ini baru sekali saya pakai kok jadi ada kerak putihnya begini di kulit saya ya,"['hmm', 'agak', 'ragu', 'dengan', 'produk', 'ini', 'baru', 'sekali', 'saya', 'pakai', 'kok', 'jadi', 'ada', 'kerak', 'putihnya', 'begini', 'di', 'kulit', 'saya', 'ya']","['hmm', 'ragu', 'produk', 'pakai', 'kerak', 'putihnya', 'kulit', 'ya']","['hmm', 'ragu', 'produk', 'pakai', 'kerak', 'putih', 'kulit', 'ya']"
126,unproffesional with handling complain,unproffesional with handling complain,"['unproffesional', 'with', 'handling', 'complain']","['unproffesional', 'with', 'handling', 'complain']","['unproffesional', 'with', 'handling', 'complain']"
127,sunscreen tidak sesuai foto ternyata hanya yang ml tidak dapat free wallet juga fotonya bener missleading kecewa banget,sunscreen tidak sesuai foto ternyata hanya yang ml tidak dapat free wallet juga fotonya benar missleading kecewa banget,"['sunscreen', 'tidak', 'sesuai', 'foto', 'ternyata', 'hanya', 'yang', 'ml', 'tidak', 'dapat', 'free', 'wallet', 'juga', 'fotonya', 'benar', 'missleading', 'kecewa', 'banget']","['sunscreen', 'sesuai', 'foto', 'ml', 'free', 'wallet', 'fotonya', 'missleading', 'kecewa', 'banget']","['sunscreen', 'sesuai', 'foto', 'ml', 'free', 'wallet', 'foto', 'missleading', 'kecewa', 'banget']"
128,saya ordernya avoskin retinol toner tapi yg dikirim miraculois refinning toner,saya ordernya avoskin retinol toner tapi yang dikirim miraculois refinning toner,"['saya', 'ordernya', 'avoskin', 'retinol', 'toner', 'tapi', 'yang', 'dikirim', 'miraculois', 'refinning', 'toner']","['ordernya', 'avoskin', 'retinol', 'toner', 'dikirim', 'miraculois', 'refinning', 'toner']","['order', 'avoskin', 'retinol', 'toner', 'kirim', 'miraculois', 'refinning', 'toner']"
129,kualitasnya tidak sesuai dengan yang saya beli sebelumnya yang ini bikin kulit jadi kering dan peeling harganyamemang jadi diskon tapi kenapa kualitasnya juga ikutan didiskon baru review skrg karena memang produknya baru dipakai,kualitasnya tidak sesuai dengan yang saya beli sebelumnya yang ini bikin kulit jadi kering dan peeling harganyamemang jadi diskon tapi kenapa kualitasnya juga ikutan didiskon baru review sekarang karena memang produknya baru dipakai,"['kualitasnya', 'tidak', 'sesuai', 'dengan', 'yang', 'saya', 'beli', 'sebelumnya', 'yang', 'ini', 'bikin', 'kulit', 'jadi', 'kering', 'dan', 'peeling', 'harganyamemang', 'jadi', 'diskon', 'tapi', 'kenapa', 'kualitasnya', 'juga', 'ikutan', 'didiskon', 'baru', 'review', 'sekarang', 'karena', 'memang', 'produknya', 'baru', 'dipakai']","['kualitasnya', 'sesuai', 'beli', 'bikin', 'kulit', 'kering', 'peeling', 'harganyamemang', 'diskon', 'kualitasnya', 'ikutan', 'didiskon', 'review', 'produknya', 'dipakai']","['kualitas', 'sesuai', 'beli', 'bikin', 'kulit', 'kering', 'peeling', 'harganyamemang', 'diskon', 'kualitas', 'ikut', 'diskon', 'review', 'produk', 'pakai']"
130,gak daoet cuma dapet,enggak daoet cuma dapat,"['enggak', 'daoet', 'cuma', 'dapat']",['daoet'],['daoet']
131,gausah beli di official store cari merchant lain saja ketika barang kosong malah dikirim barang lain tanpa konfirmasi pelayanan cs jg ribet saya diminta isi beberapa form dengan pertanyaan berulang konsumen hanya diminta maklum karena selisih harga hanya orang belanja online krn cari yg praktis tp kalau salah dan harus retur bolak balik buat apa brand besar tp masih bisa salah kirim dan penanganannya buruk sekali,enggak usah beli di official store cari merchant lain saja ketika barang kosong malah dikirim barang lain tanpa konfirmasi pelayanan customer service juga ribet saya diminta isi beberapa form dengan pertanyaan berulang konsumen hanya diminta maklum karena selisih harga hanya orang belanja online karena cari yang praktis tapi kalau salah dan harus retur bolak balik buat apa brand besar tapi masih bisa salah kirim dan penanganannya buruk sekali,"['enggak', 'usah', 'beli', 'di', 'official', 'store', 'cari', 'merchant', 'lain', 'saja', 'ketika', 'barang', 'kosong', 'malah', 'dikirim', 'barang', 'lain', 'tanpa', 'konfirmasi', 'pelayanan', 'customer', 'service', 'juga', 'ribet', 'saya', 'diminta', 'isi', 'beberapa', 'form', 'dengan', 'pertanyaan', 'berulang', 'konsumen', 'hanya', 'diminta', 'maklum', 'karena', 'selisih', 'harga', 'hanya', 'orang', 'belanja', 'online', 'karena', 'cari', 'yang', 'praktis', 'tapi', 'kalau', 'salah', 'dan', 'harus', 'retur', 'bolak', 'balik', 'buat', 'apa', 'brand', 'besar', 'tapi', 'masih', 'bisa', 'salah', 'kirim', 'dan', 'penanganannya', 'buruk', 'sekali']","['beli', 'official', 'store', 'cari', 'merchant', 'barang', 'kosong', 'dikirim', 'barang', 'konfirmasi', 'pelayanan', 'customer', 'service', 'ribet', 'isi', 'form', 'berulang', 'konsumen', 'maklum', 'selisih', 'harga', 'orang', 'belanja', 'online', 'cari', 'praktis', 'salah', 'retur', 'bolak', 'brand', 'salah', 'kirim', 'penanganannya', 'buruk']","['beli', 'official', 'store', 'cari', 'merchant', 'barang', 'kosong', 'kirim', 'barang', 'konfirmasi', 'layan', 'customer', 'service', 'ribet', 'isi', 'form', 'ulang', 'konsumen', 'maklum', 'selisih', 'harga', 'orang', 'belanja', 'online', 'cari', 'praktis', 'salah', 'retur', 'bolak', 'brand', 'salah', 'kirim', 'tangan', 'buruk']"
132,kecewa pengiriman cukup lama dan bocor dikit isinya,kecewa pengiriman cukup lama dan bocor dikit isinya,"['kecewa', 'pengiriman', 'cukup', 'lama', 'dan', 'bocor', 'dikit', 'isinya']","['kecewa', 'pengiriman', 'bocor', 'dikit', 'isinya']","['kecewa', 'kirim', 'bocor', 'dikit', 'isi']"
133,sumpah kecewa sii saya baru pertama kali lho saya beli produk di official store online dan dikirimin produk yg udah mau expired kecewa saya,sumpah kecewa sih saya baru pertama kali lho saya beli produk di official store online dan dikirimin produk yang sudah mau expired kecewa saya,"['sumpah', 'kecewa', 'sih', 'saya', 'baru', 'pertama', 'kali', 'lho', 'saya', 'beli', 'produk', 'di', 'official', 'store', 'online', 'dan', 'dikirimin', 'produk', 'yang', 'sudah', 'mau', 'expired', 'kecewa', 'saya']","['sumpah', 'kecewa', 'sih', 'kali', 'lho', 'beli', 'produk', 'official', 'store', 'online', 'dikirimin', 'produk', 'expired', 'kecewa']","['sumpah', 'kecewa', 'sih', 'kali', 'lho', 'beli', 'produk', 'official', 'store', 'online', 'dikirimin', 'produk', 'expired', 'kecewa']"
134,pelayanan oke tapi produk nya bikin iritasi semalam coba pakai toner serum nya langsung muka perih iritasi plus merah paginya coba lagi cm pake serum tetes tetap perihh iritasi panas,pelayanan oke tapi produk nya bikin iritasi semalam coba pakai toner serum nya langsung muka perih iritasi plus merah paginya coba lagi cuma pakai serum tetes tetap perihh iritasi panas,"['pelayanan', 'oke', 'tapi', 'produk', 'nya', 'bikin', 'iritasi', 'semalam', 'coba', 'pakai', 'toner', 'serum', 'nya', 'langsung', 'muka', 'perih', 'iritasi', 'plus', 'merah', 'paginya', 'coba', 'lagi', 'cuma', 'pakai', 'serum', 'tetes', 'tetap', 'perihh', 'iritasi', 'panas']","['pelayanan', 'oke', 'produk', 'nya', 'bikin', 'iritasi', 'semalam', 'coba', 'pakai', 'toner', 'serum', 'nya', 'langsung', 'muka', 'perih', 'iritasi', 'plus', 'merah', 'paginya', 'coba', 'pakai', 'serum', 'tetes', 'perihh', 'iritasi', 'panas']","['layan', 'oke', 'produk', 'nya', 'bikin', 'iritasi', 'malam', 'coba', 'pakai', 'toner', 'serum', 'nya', 'langsung', 'muka', 'perih', 'iritasi', 'plus', 'merah', 'pagi', 'coba', 'pakai', 'serum', 'tetes', 'perihh', 'iritasi', 'panas']"
135,penjual mengirim barang yg sudah dekat sekali masa expired nya dengan dalih masih ada masa bulan setelah tgl exp  pemaksaan sekali saya sdh baca literatur bila produk retinol rentan rusaknya dan pakainya jarang pula lama habisnya lalu ini dikirim brg produksi tahun lalu hak pembeli utk mendapatkan barang yg sesuai ditolak pembeli sudah chats dgn penjual utk retur disertai bukti tapi penjual menolak menggantikan dgn barang yg terbaru sewaktu blum beli sudah ditanya kapan tgl exp jawabannya cso tahun tapi dikirimnya barang produksi tahun lalu sudah mepet exp pengen ketawa dan marah kagak sangka lagak official store tapi tidak punya komitmen tidak melindungi hak konsumen lebih baik beli dari store yg lain yang lebih amanah menjaga konsumen hati jangan terkecoh membeli produk di store ini tanyakan yg jelas kapan tgl produksi yg akan dikirim dengan pasti dan screenshoot jawabannya utk bukti bila jawabannya nanti dilihat sewaktu barang datang lebih baik jangan mau beli karena pasti diberi brg lama yg masa exp tinggal edikit lagi bila penjual mau jual harga diskonan sebaiknya penjual jujur diawal tidak menutupi bhw tgl exp sekian spy fair adil dan konsumen tahu diawal saya jg seorang penjual tapi saya pantang mendapatkan uang dgn cara menipu konsumen spt ini hai cso jangan bilang saya suruh kontak lagi ya saya udah kontak berkali via chats tapi tidak digubris btw saya lihat komplain pembeli yg lain di hari yg sama dengan saya yg punya keluhan yg sama dikirim brg exp mepet waktu lihat yg komplain bintang jadi ternyata bukan saya saja sudah banyak konsumen yg dirugikan hati ini berhubungan dengan kosmetik muka kalau muka orang sampai kenapa apa situ mau tanggung jawab,penjual mengirim barang yang sudah dekat sekali masa expired nya dengan dalih masih ada masa bulan setelah tanggal exp  pemaksaan sekali saya sudah baca literatur bila produk retinol rentan rusaknya dan pakainya jarang pula lama habisnya lalu ini dikirim barang produksi tahun lalu hak pembeli untuk mendapatkan barang yang sesuai ditolak pembeli sudah chats dengan penjual untuk retur disertai bukti tapi penjual menolak menggantikan dengan barang yang terbaru sewaktu belum beli sudah ditanya kapan tanggal exp jawabannya cso tahun tapi dikirimnya barang produksi tahun lalu sudah mepet exp pengin ketawa dan marah kagak sangka lagak official store tapi tidak punya komitmen tidak melindungi hak konsumen lebih baik beli dari store yang lain yang lebih amanah menjaga konsumen hati jangan terkecoh membeli produk di store ini tanyakan yang jelas kapan tanggal produksi yang akan dikirim dengan pasti dan screenshoot jawabannya untuk bukti bila jawabannya nanti dilihat sewaktu barang datang lebih baik jangan mau beli karena pasti diberi barang lama yang masa exp tinggal edikit lagi bila penjual mau jual harga diskonan sebaiknya penjual jujur diawal tidak menutupi bahwa tanggal exp sekian supaya fair adil dan konsumen tahu diawal saya juga seorang penjual tapi saya pantang mendapatkan uang dengan cara menipu konsumen seperti ini hai cso jangan bilang saya suruh kontak lagi ya saya sudah kontak berkali via chats tapi tidak digubris btw saya lihat komplain pembeli yang lain di hari yang sama dengan saya yang punya keluhan yang sama dikirim barang exp mepet waktu lihat yang komplain bintang jadi ternyata bukan saya saja sudah banyak konsumen yang dirugikan hati ini berhubungan dengan kosmetik muka kalau muka orang sampai kenapa apa situ mau tanggung jawab,"['penjual', 'mengirim', 'barang', 'yang', 'sudah', 'dekat', 'sekali', 'masa', 'expired', 'nya', 'dengan', 'dalih', 'masih', 'ada', 'masa', 'bulan', 'setelah', 'tanggal', 'exp', 'pemaksaan', 'sekali', 'saya', 'sudah', 'baca', 'literatur', 'bila', 'produk', 'retinol', 'rentan', 'rusaknya', 'dan', 'pakainya', 'jarang', 'pula', 'lama', 'habisnya', 'lalu', 'ini', 'dikirim', 'barang', 'produksi', 'tahun', 'lalu', 'hak', 'pembeli', 'untuk', 'mendapatkan', 'barang', 'yang', 'sesuai', 'ditolak', 'pembeli', 'sudah', 'chats', 'dengan', 'penjual', 'untuk', 'retur', 'disertai', 'bukti', 'tapi', 'penjual', 'menolak', 'menggantikan', 'dengan', 'barang', 'yang', 'terbaru', 'sewaktu', 'belum', 'beli', 'sudah', 'ditanya', 'kapan', 'tanggal', 'exp', 'jawabannya', 'cso', 'tahun', 'tapi', 'dikirimnya', 'barang', 'produksi', 'tahun', 'lalu', 'sudah', 'mepet', 'exp', 'pengin', 'ketawa', 'dan', 'marah', 'kagak', 'sangka', 'lagak', 'official', 'store', 'tapi', 'tidak', 'punya', 'komitmen', 'tidak', 'melindungi', 'hak', 'konsumen', 'lebih', 'baik', 'beli', 'dari', 'store', 'yang', 'lain', 'yang', 'lebih', 'amanah', 'menjaga', 'konsumen', 'hati', 'jangan', 'terkecoh', 'membeli', 'produk', 'di', 'store', 'ini', 'tanyakan', 'yang', 'jelas', 'kapan', 'tanggal', 'produksi', 'yang', 'akan', 'dikirim', 'dengan', 'pasti', 'dan', 'screenshoot', 'jawabannya', 'untuk', 'bukti', 'bila', 'jawabannya', 'nanti', 'dilihat', 'sewaktu', 'barang', 'datang', 'lebih', 'baik', 'jangan', 'mau', 'beli', 'karena', 'pasti', 'diberi', 'barang', 'lama', 'yang', 'masa', 'exp', 'tinggal', 'edikit', 'lagi', 'bila', 'penjual', 'mau', 'jual', 'harga', 'diskonan', 'sebaiknya', 'penjual', 'jujur', 'diawal', 'tidak', 'menutupi', 'bahwa', 'tanggal', 'exp', 'sekian', 'supaya', 'fair', 'adil', 'dan', 'konsumen', 'tahu', 'diawal', 'saya', 'juga', 'seorang', 'penjual', 'tapi', 'saya', 'pantang', 'mendapatkan', 'uang', 'dengan', 'cara', 'menipu', 'konsumen', 'seperti', 'ini', 'hai', 'cso', 'jangan', 'bilang', 'saya', 'suruh', 'kontak', 'lagi', 'ya', 'saya', 'sudah', 'kontak', 'berkali', 'via', 'chats', 'tapi', 'tidak', 'digubris', 'btw', 'saya', 'lihat', 'komplain', 'pembeli', 'yang', 'lain', 'di', 'hari', 'yang', 'sama', 'dengan', 'saya', 'yang', 'punya', 'keluhan', 'yang', 'sama', 'dikirim', 'barang', 'exp', 'mepet', 'waktu', 'lihat', 'yang', 'komplain', 'bintang', 'jadi', 'ternyata', 'bukan', 'saya', 'saja', 'sudah', 'banyak', 'konsumen', 'yang', 'dirugikan', 'hati', 'ini', 'berhubungan', 'dengan', 'kosmetik', 'muka', 'kalau', 'muka', 'orang', 'sampai', 'kenapa', 'apa', 'situ', 'mau', 'tanggung', 'jawab']","['penjual', 'mengirim', 'barang', 'expired', 'nya', 'dalih', 'tanggal', 'exp', 'pemaksaan', 'baca', 'literatur', 'produk', 'retinol', 'rentan', 'rusaknya', 'pakainya', 'jarang', 'habisnya', 'dikirim', 'barang', 'produksi', 'hak', 'pembeli', 'barang', 'sesuai', 'ditolak', 'pembeli', 'chats', 'penjual', 'retur', 'disertai', 'bukti', 'penjual', 'menolak', 'menggantikan', 'barang', 'terbaru', 'beli', 'tanggal', 'exp', 'jawabannya', 'cso', 'dikirimnya', 'barang', 'produksi', 'mepet', 'exp', 'pengin', 'ketawa', 'marah', 'kagak', 'sangka', 'lagak', 'official', 'store', 'komitmen', 'melindungi', 'hak', 'konsumen', 'beli', 'store', 'amanah', 'menjaga', 'konsumen', 'hati', 'terkecoh', 'membeli', 'produk', 'store', 'tanggal', 'produksi', 'dikirim', 'screenshoot', 'jawabannya', 'bukti', 'jawabannya', 'barang', 'beli', 'barang', 'exp', 'tinggal', 'edikit', 'penjual', 'jual', 'harga', 'diskonan', 'penjual', 'jujur', 'diawal', 'menutupi', 'tanggal', 'exp', 'sekian', 'fair', 'adil', 'konsumen', 'diawal', 'penjual', 'pantang', 'uang', 'menipu', 'konsumen', 'hai', 'cso', 'bilang', 'suruh', 'kontak', 'ya', 'kontak', 'berkali', 'via', 'chats', 'digubris', 'btw', 'lihat', 'komplain', 'pembeli', 'keluhan', 'dikirim', 'barang', 'exp', 'mepet', 'lihat', 'komplain', 'bintang', 'konsumen', 'dirugikan', 'hati', 'berhubungan', 'kosmetik', 'muka', 'muka', 'orang', 'situ', 'tanggung']","['jual', 'kirim', 'barang', 'expired', 'nya', 'dalih', 'tanggal', 'exp', 'paksa', 'baca', 'literatur', 'produk', 'retinol', 'rentan', 'rusak', 'pakai', 'jarang', 'habis', 'kirim', 'barang', 'produksi', 'hak', 'beli', 'barang', 'sesuai', 'tolak', 'beli', 'chats', 'jual', 'retur', 'serta', 'bukti', 'jual', 'tolak', 'ganti', 'barang', 'baru', 'beli', 'tanggal', 'exp', 'jawab', 'cso', 'kirim', 'barang', 'produksi', 'mepet', 'exp', 'pengin', 'ketawa', 'marah', 'kagak', 'sangka', 'lagak', 'official', 'store', 'komitmen', 'lindung', 'hak', 'konsumen', 'beli', 'store', 'amanah', 'jaga', 'konsumen', 'hati', 'kecoh', 'beli', 'produk', 'store', 'tanggal', 'produksi', 'kirim', 'screenshoot', 'jawab', 'bukti', 'jawab', 'barang', 'beli', 'barang', 'exp', 'tinggal', 'edikit', 'jual', 'jual', 'harga', 'diskon', 'jual', 'jujur', 'awal', 'tutup', 'tanggal', 'exp', 'sekian', 'fair', 'adil', 'konsumen', 'awal', 'jual', 'pantang', 'uang', 'tipu', 'konsumen', 'hai', 'cso', 'bilang', 'suruh', 'kontak', 'ya', 'kontak', 'kali', 'via', 'chats', 'gubris', 'btw', 'lihat', 'komplain', 'beli', 'keluh', 'kirim', 'barang', 'exp', 'mepet', 'lihat', 'komplain', 'bintang', 'konsumen', 'rugi', 'hati', 'hubung', 'kosmetik', 'muka', 'muka', 'orang', 'situ', 'tanggung']"
