,Review,Review_norm,review_tokens
322,muka lg kering parah sampe beruntus dan ada luka coba ini baru  pemakaian langsung lembab luka merah juga jg cepet nutup kulitnya wajah jdi cerah jg bener kaget ngefek bagusnya bisa cepet tp suami coba jenis kulit kebalikan dia berminyak dan gampang jerawat dia kurang cocok pake ini kaya mulai muncul jerawat,muka lagi kering parah sampai beruntus dan ada luka coba ini baru  pemakaian langsung lembab luka merah juga juga cepat nutup kulitnya wajah jadi cerah juga benar kaget ngefek bagusnya bisa cepat tapi suami coba jenis kulit kebalikan dia berminyak dan gampang jerawat dia kurang cocok pakai ini kayak mulai muncul jerawat,"['muka', 'lagi', 'kering', 'parah', 'sampai', 'beruntus', 'dan', 'ada', 'luka', 'coba', 'ini', 'baru', 'pemakaian', 'langsung', 'lembab', 'luka', 'merah', 'juga', 'juga', 'cepat', 'nutup', 'kulitnya', 'wajah', 'jadi', 'cerah', 'juga', 'benar', 'kaget', 'ngefek', 'bagusnya', 'bisa', 'cepat', 'tapi', 'suami', 'coba', 'jenis', 'kulit', 'kebalikan', 'dia', 'berminyak', 'dan', 'gampang', 'jerawat', 'dia', 'kurang', 'cocok', 'pakai', 'ini', 'kayak', 'mulai', 'muncul', 'jerawat']"
323,best purchase ever worth every dime inii bener bantu jerawat cyst yg lg radang,best purchase ever worth every dime ini benar bantu jerawat cyst yang lagi radang,"['best', 'purchase', 'ever', 'worth', 'every', 'dime', 'ini', 'benar', 'bantu', 'jerawat', 'cyst', 'yang', 'lagi', 'radang']"
324,enak dimuka moisturizernya rasanya ga terlalu lengket dimuka,enak dimuka moisturizernya rasanya enggak terlalu lengket dimuka,"['enak', 'dimuka', 'moisturizernya', 'rasanya', 'enggak', 'terlalu', 'lengket', 'dimuka']"
325,alhamdulillah anakku cocok pake rangkaian produk skin game untuk kulit jerawat and seller jg active response pertanyaan,alhamdulillah anakku cocok pakai rangkaian produk skin game untuk kulit jerawat and seller juga active response pertanyaan,"['alhamdulillah', 'anakku', 'cocok', 'pakai', 'rangkaian', 'produk', 'skin', 'game', 'untuk', 'kulit', 'jerawat', 'and', 'seller', 'juga', 'active', 'response', 'pertanyaan']"
326,melembabkan tanpa buat kulit berminyak menyerap cepat dan sangat nyaman dikulit,melembabkan tanpa buat kulit berminyak menyerap cepat dan sangat nyaman dikulit,"['melembabkan', 'tanpa', 'buat', 'kulit', 'berminyak', 'menyerap', 'cepat', 'dan', 'sangat', 'nyaman', 'dikulit']"
327,pengirimannya cepat dan ga sabar makenya soalnya banyak liat rekomendasi di twitter,pengirimannya cepat dan enggak sabar makenya soalnya banyak lihat rekomendasi di twitter,"['pengirimannya', 'cepat', 'dan', 'enggak', 'sabar', 'makenya', 'soalnya', 'banyak', 'lihat', 'rekomendasi', 'di', 'twitter']"
328,seller fast respond pengiriman cepat sehari sampai aman pakai bubble wrap juga box dapat harga diskon flash sale jadi murmer expired date masih sudah pembelian yg kesekian kali krn cocok pakai moisturizer ini ga lengket cepat menyerap dan lembab recommended seller,seller fast respond pengiriman cepat sehari sampai aman pakai bubble wrap juga box dapat harga diskon flash sale jadi murah meriah expired date masih sudah pembelian yang kesekian kali karena cocok pakai moisturizer ini enggak lengket cepat menyerap dan lembab recommended seller,"['seller', 'fast', 'respond', 'pengiriman', 'cepat', 'sehari', 'sampai', 'aman', 'pakai', 'bubble', 'wrap', 'juga', 'box', 'dapat', 'harga', 'diskon', 'flash', 'sale', 'jadi', 'murah', 'meriah', 'expired', 'date', 'masih', 'sudah', 'pembelian', 'yang', 'kesekian', 'kali', 'karena', 'cocok', 'pakai', 'moisturizer', 'ini', 'enggak', 'lengket', 'cepat', 'menyerap', 'dan', 'lembab', 'recommended', 'seller']"
329,packagingnya parah sih yg pink hero ngelupas gitu jd keliatan tube dalemnya tapi yg paling ganggu pas buka aluminium kedua cream nya susah dilepas jadi masih ada sisa plastik dan nggak bisa kebuka sempurna alhasil cream nya keluar dari sela plastiknya semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku,packagingnya parah sih yang pink hero ngelupas begitu jadi kelihatan tube dalemnya tapi yang paling ganggu pas buka aluminium kedua cream nya susah dilepas jadi masih ada sisa plastik dan enggak bisa kebuka sempurna alhasil cream nya keluar dari sela plastiknya semoga bisa lebih baik lagi untuk experince usingnya karena produknya cukup ngaruh di kulit aku,"['packagingnya', 'parah', 'sih', 'yang', 'pink', 'hero', 'ngelupas', 'begitu', 'jadi', 'kelihatan', 'tube', 'dalemnya', 'tapi', 'yang', 'paling', 'ganggu', 'pas', 'buka', 'aluminium', 'kedua', 'cream', 'nya', 'susah', 'dilepas', 'jadi', 'masih', 'ada', 'sisa', 'plastik', 'dan', 'enggak', 'bisa', 'kebuka', 'sempurna', 'alhasil', 'cream', 'nya', 'keluar', 'dari', 'sela', 'plastiknya', 'semoga', 'bisa', 'lebih', 'baik', 'lagi', 'untuk', 'experince', 'usingnya', 'karena', 'produknya', 'cukup', 'ngaruh', 'di', 'kulit', 'aku']"
330,kemasannya praktis moisterizer nya jg cepet bgt nyerepnya exp nya jg masih lama makasi,kemasannya praktis moisterizer nya juga cepat banget nyerepnya exp nya juga masih lama terima kasih,"['kemasannya', 'praktis', 'moisterizer', 'nya', 'juga', 'cepat', 'banget', 'nyerepnya', 'exp', 'nya', 'juga', 'masih', 'lama', 'terima', 'kasih']"
331,pembelian yang kedua kalinya memuaskan hasilnya ajaib dan kalau abis bakal beli lagi di sini,pembelian yang kedua kalinya memuaskan hasilnya ajaib dan kalau habis bakal beli lagi di sini,"['pembelian', 'yang', 'kedua', 'kalinya', 'memuaskan', 'hasilnya', 'ajaib', 'dan', 'kalau', 'habis', 'bakal', 'beli', 'lagi', 'di', 'sini']"
332,barang original dan tidak ada cacat sama sekali,barang original dan tidak ada cacat sama sekali,"['barang', 'original', 'dan', 'tidak', 'ada', 'cacat', 'sama', 'sekali']"
333,kualitas produk baik untuk kulit sensitif recomendasi jika pakai cetaphil gk suka karena gk busa bisa pakai ini less busa gk kering untuk kulit minyak sangat di rekomendasikan untuk pakai cleansing milk cleansing oil dahulu untuk bersih maksimal kalau saya sudah  cuci muka pakai ini,kualitas produk baik untuk kulit sensitif recomendasi jika pakai cetaphil enggak suka karena enggak busa bisa pakai ini less busa enggak kering untuk kulit minyak sangat di rekomendasikan untuk pakai cleansing milk cleansing oil dahulu untuk bersih maksimal kalau saya sudah  cuci muka pakai ini,"['kualitas', 'produk', 'baik', 'untuk', 'kulit', 'sensitif', 'recomendasi', 'jika', 'pakai', 'cetaphil', 'enggak', 'suka', 'karena', 'enggak', 'busa', 'bisa', 'pakai', 'ini', 'less', 'busa', 'enggak', 'kering', 'untuk', 'kulit', 'minyak', 'sangat', 'di', 'rekomendasikan', 'untuk', 'pakai', 'cleansing', 'milk', 'cleansing', 'oil', 'dahulu', 'untuk', 'bersih', 'maksimal', 'kalau', 'saya', 'sudah', 'cuci', 'muka', 'pakai', 'ini']"
334,walaupun barangnya kecil tapi dipacking pake box supaya aman udah dicobain pake semalem dan jerawat emang lumayan jadi kering cuma utk bekas belum tau apakah ga berbekas atau meninggalkan bekas,walaupun barangnya kecil tapi dipacking pakai box supaya aman sudah dicobain pakai semalem dan jerawat memang lumayan jadi kering cuma untuk bekas belum tau apakah enggak berbekas atau meninggalkan bekas,"['walaupun', 'barangnya', 'kecil', 'tapi', 'dipacking', 'pakai', 'box', 'supaya', 'aman', 'sudah', 'dicobain', 'pakai', 'semalem', 'dan', 'jerawat', 'memang', 'lumayan', 'jadi', 'kering', 'cuma', 'untuk', 'bekas', 'belum', 'tau', 'apakah', 'enggak', 'berbekas', 'atau', 'meninggalkan', 'bekas']"
335,mantab light banget ini cocok buat yg ga seneng keliatan pake skincare tp sbnrnya ttp sehat mukanya,mantap light banget ini cocok buat yang enggak senang kelihatan pakai skincare tapi sebenarnya tetap sehat mukanya,"['mantap', 'light', 'banget', 'ini', 'cocok', 'buat', 'yang', 'enggak', 'senang', 'kelihatan', 'pakai', 'skincare', 'tapi', 'sebenarnya', 'tetap', 'sehat', 'mukanya']"
336,baru coba semingguan belum terlalu terlihat hasilnya mudahan oke yaaa,baru coba semingguan belum terlalu terlihat hasilnya mudahan oke ya,"['baru', 'coba', 'semingguan', 'belum', 'terlalu', 'terlihat', 'hasilnya', 'mudahan', 'oke', 'ya']"
337,paking aman mantap dah,paking aman mantap deh,"['paking', 'aman', 'mantap', 'deh']"
338,sudah laamaaa pakai facial wash ini tambah maju ya skin game toopppp,sudah lama pakai facial wash ini tambah maju ya skin game top,"['sudah', 'lama', 'pakai', 'facial', 'wash', 'ini', 'tambah', 'maju', 'ya', 'skin', 'game', 'top']"
339,acne barrier nya bagus bekerja dengan cepat meredakan jerawat moisturizernya juga bagus tekstur ringan tidak lengket dikulit,acne barrier nya bagus bekerja dengan cepat meredakan jerawat moisturizernya juga bagus tekstur ringan tidak lengket dikulit,"['acne', 'barrier', 'nya', 'bagus', 'bekerja', 'dengan', 'cepat', 'meredakan', 'jerawat', 'moisturizernya', 'juga', 'bagus', 'tekstur', 'ringan', 'tidak', 'lengket', 'dikulit']"
340,barang dtg lumayan cepet packaging bagus memakai kardus baru pertama kali nyoba sih enak  muka mudah  blend tidak ada bau semoga cocok ya min,barang datang lumayan cepat packaging bagus memakai kardus baru pertama kali mencoba sih enak  muka mudah  blend tidak ada bau semoga cocok ya min,"['barang', 'datang', 'lumayan', 'cepat', 'packaging', 'bagus', 'memakai', 'kardus', 'baru', 'pertama', 'kali', 'mencoba', 'sih', 'enak', 'muka', 'mudah', 'blend', 'tidak', 'ada', 'bau', 'semoga', 'cocok', 'ya', 'min']"
341,sudah pembelian kedua selalu pakau setiap hari dan sebelum makeup jadi bagus ngeset,sudah pembelian kedua selalu pakau setiap hari dan sebelum makeup jadi bagus ngeset,"['sudah', 'pembelian', 'kedua', 'selalu', 'pakau', 'setiap', 'hari', 'dan', 'sebelum', 'makeup', 'jadi', 'bagus', 'ngeset']"
342,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yg efektif,pengiriman cepat barangnya aman tapi belum dicoba mudah an memberikan manfaat yang efektif,"['pengiriman', 'cepat', 'barangnya', 'aman', 'tapi', 'belum', 'dicoba', 'mudah', 'an', 'memberikan', 'manfaat', 'yang', 'efektif']"
343,produk hebat ga bikin iritasi baru minggu pemakaian udah keliatan hasilnya,produk hebat enggak bikin iritasi baru minggu pemakaian sudah kelihatan hasilnya,"['produk', 'hebat', 'enggak', 'bikin', 'iritasi', 'baru', 'minggu', 'pemakaian', 'sudah', 'kelihatan', 'hasilnya']"
344,produk mantap ga bikin iritasi minyakan overall bagus cuma mahal dikit,produk mantap enggak bikin iritasi minyakan overall bagus cuma mahal dikit,"['produk', 'mantap', 'enggak', 'bikin', 'iritasi', 'minyakan', 'overall', 'bagus', 'cuma', 'mahal', 'dikit']"
345,repurchase udah nyaman banget pakai moisturizer skingame masih belum mau ganti kekurangannya kalau isinya udh mau habis susah buat dikeluarin kayanya selang pumpnya kurang panjang semoga dibenerin kemasannya soon oleh tim skinhame,repurchase sudah nyaman banget pakai moisturizer skingame masih belum mau ganti kekurangannya kalau isinya sudah mau habis susah buat dikeluarin kayanya selang pumpnya kurang panjang semoga dibenerin kemasannya soon oleh tim skinhame,"['repurchase', 'sudah', 'nyaman', 'banget', 'pakai', 'moisturizer', 'skingame', 'masih', 'belum', 'mau', 'ganti', 'kekurangannya', 'kalau', 'isinya', 'sudah', 'mau', 'habis', 'susah', 'buat', 'dikeluarin', 'kayanya', 'selang', 'pumpnya', 'kurang', 'panjang', 'semoga', 'dibenerin', 'kemasannya', 'soon', 'oleh', 'tim', 'skinhame']"
346,cocok untuk kulit berjerawat sbg skin barrier agar jerawat tidak nambah,cocok untuk kulit berjerawat sebagai skin barrier agar jerawat tidak menambah,"['cocok', 'untuk', 'kulit', 'berjerawat', 'sebagai', 'skin', 'barrier', 'agar', 'jerawat', 'tidak', 'menambah']"
347,akhirnyaaaa nemuin moisturizer super nyaman dan cocokkk ini bentuknya gel ngga greasy gampang menyerap ngga bau apapun ngga lengket setelahnya suka bgt botolnya jg cakep aman bgt krn pake pump dan isinya banyak harganya ok,akhirnya menemukan moisturizer super nyaman dan cocok ini bentuknya gel enggak greasy gampang menyerap enggak bau apapun enggak lengket setelahnya suka banget botolnya juga cakep aman banget karena pakai pump dan isinya banyak harganya ok,"['akhirnya', 'menemukan', 'moisturizer', 'super', 'nyaman', 'dan', 'cocok', 'ini', 'bentuknya', 'gel', 'enggak', 'greasy', 'gampang', 'menyerap', 'enggak', 'bau', 'apapun', 'enggak', 'lengket', 'setelahnya', 'suka', 'banget', 'botolnya', 'juga', 'cakep', 'aman', 'banget', 'karena', 'pakai', 'pump', 'dan', 'isinya', 'banyak', 'harganya', 'ok']"
348,pake yg kecil cocok tp pas coba yg ini ga cocok jerawat ga ilang malah mendem jadi benjolan gosong tp ga ilang lama banget keluar enggak ilang jg enggak trus nimbulin jerawat ditempat lain dikulit yg mulus aja sebel bgt,pakai yang kecil cocok tapi pas coba yang ini enggak cocok jerawat enggak hilang malah mendem jadi benjolan gosong tapi enggak hilang lama banget keluar enggak hilang juga enggak terus nimbulin jerawat ditempat lain dikulit yang mulus saja sebel banget,"['pakai', 'yang', 'kecil', 'cocok', 'tapi', 'pas', 'coba', 'yang', 'ini', 'enggak', 'cocok', 'jerawat', 'enggak', 'hilang', 'malah', 'mendem', 'jadi', 'benjolan', 'gosong', 'tapi', 'enggak', 'hilang', 'lama', 'banget', 'keluar', 'enggak', 'hilang', 'juga', 'enggak', 'terus', 'nimbulin', 'jerawat', 'ditempat', 'lain', 'dikulit', 'yang', 'mulus', 'saja', 'sebel', 'banget']"
349,tutup pumpnya gak bisa berfungsi tp ok gentle bgt washnya,tutup pumpnya enggak bisa berfungsi tapi ok gentle banget washnya,"['tutup', 'pumpnya', 'enggak', 'bisa', 'berfungsi', 'tapi', 'ok', 'gentle', 'banget', 'washnya']"
350,thick enough packing bagus dan aman mudah pengaplikasiannya,thick enough packing bagus dan aman mudah pengaplikasiannya,"['thick', 'enough', 'packing', 'bagus', 'dan', 'aman', 'mudah', 'pengaplikasiannya']"
351,pertama kali coba packaging baru semoga tidak banyak problem,pertama kali coba packaging baru semoga tidak banyak problem,"['pertama', 'kali', 'coba', 'packaging', 'baru', 'semoga', 'tidak', 'banyak', 'problem']"
352,pembelian ke cocok banget ternyata di kulit saya aaah senangnya thank you skin game,pembelian ke cocok banget ternyata di kulit saya aaah senangnya thank you skin game,"['pembelian', 'ke', 'cocok', 'banget', 'ternyata', 'di', 'kulit', 'saya', 'aaah', 'senangnya', 'thank', 'you', 'skin', 'game']"
353,akhirnya nemu sunscreen yang ngga bikin muka kusam dan pilling,akhirnya nemu sunscreen yang enggak bikin muka kusam dan pilling,"['akhirnya', 'nemu', 'sunscreen', 'yang', 'enggak', 'bikin', 'muka', 'kusam', 'dan', 'pilling']"
354,baik bangett aku beli lagi dikasi bonus masker rambut yg wangi bgt dan bikin rambut super halus anti lepek,baik banget aku beli lagi dikasih bonus masker rambut yang wangi banget dan bikin rambut super halus anti lepek,"['baik', 'banget', 'aku', 'beli', 'lagi', 'dikasih', 'bonus', 'masker', 'rambut', 'yang', 'wangi', 'banget', 'dan', 'bikin', 'rambut', 'super', 'halus', 'anti', 'lepek']"
355,fw enak sih dipake nya terus byk busa nya jd pake sedikit aja tuh udah bisa full semuka ampe ke leher cocok bgt buat kulitku yang sensitif,face wash enak sih dipakai nya terus banyak busa nya jadi pakai sedikit saja tuh sudah bisa full semuka sampai ke leher cocok banget buat kulitku yang sensitif,"['face', 'wash', 'enak', 'sih', 'dipakai', 'nya', 'terus', 'banyak', 'busa', 'nya', 'jadi', 'pakai', 'sedikit', 'saja', 'tuh', 'sudah', 'bisa', 'full', 'semuka', 'sampai', 'ke', 'leher', 'cocok', 'banget', 'buat', 'kulitku', 'yang', 'sensitif']"
356,material bagus packaging aman ga bocor tekstur gel langsung meresap aman dari fragrance packaging pump juga hygenis semoga kulit sensitif saya cocok terimakasih ya,material bagus packaging aman enggak bocor tekstur gel langsung meresap aman dari fragrance packaging pump juga hygenis semoga kulit sensitif saya cocok terima kasih ya,"['material', 'bagus', 'packaging', 'aman', 'enggak', 'bocor', 'tekstur', 'gel', 'langsung', 'meresap', 'aman', 'dari', 'fragrance', 'packaging', 'pump', 'juga', 'hygenis', 'semoga', 'kulit', 'sensitif', 'saya', 'cocok', 'terima', 'kasih', 'ya']"
357,bagus pasti ro,bagus pasti ro,"['bagus', 'pasti', 'ro']"
358,baguus bagus cocok,bagus bagus cocok,"['bagus', 'bagus', 'cocok']"
359,cepet bgt cantik mana dapet voucher lagi,cepat banget cantik mana dapat voucher lagi,"['cepat', 'banget', 'cantik', 'mana', 'dapat', 'voucher', 'lagi']"
